,0
11801,0.2
11802,0.0
11803,0.0
11804,0.0
11805,0.0
11806,0.0
11807,0.0
11808,0.0
11809,0.0
11810,0.0
11811,0.0
11812,0.0
11813,1.2
11814,2.0
11815,1.4
11816,1.2
11817,1.0
11818,1.0
11819,1.0
11820,1.0
11821,1.0
11822,1.0
11823,1.6
11824,1.0
11825,1.6
11826,1.0
11827,1.0
11828,1.0
11829,1.0
11830,1.4
11831,1.2
11832,1.0
11833,1.0
11834,1.0
11835,1.0
11836,1.0
11837,1.0
11838,1.0
11839,1.0
11840,1.0
11841,1.0
11842,1.0
11843,1.0
11844,1.0
11845,1.0
11846,1.0
11847,0.4
11848,1.0
11849,1.0
11850,1.0
11851,1.0
11852,1.0
11853,1.0
11854,1.0
11855,1.0
11856,1.0
11857,1.0
11858,1.0
11859,0.8
11860,1.0
11861,1.0
11862,1.0
11863,1.0
11864,1.0
11865,1.0
11866,1.0
11867,0.6
11868,0.8
11869,1.0
11870,1.0
11871,1.0
11872,1.0
11873,1.0
11874,1.0
11875,1.0
11876,1.0
11877,1.0
11878,1.0
11879,1.0
11880,1.0
11881,1.0
11882,1.0
11883,1.0
11884,1.0
11885,1.0
11886,0.4
11887,0.6
11888,0.8
11889,1.4
11890,4.4
11891,8.4
11892,13.4
11893,18.8
11894,22.8
11895,28.8
11896,34.2
11897,39.6
11898,43.8
11899,48.0
11900,52.2
11901,57.2
11902,64.4
11903,71.6
11904,79.6
11905,86.6
11906,93.6
11907,100.4
11908,108.0
11909,116.0
11910,123.8
11911,131.6
11912,138.6
11913,147.4
11914,156.4
11915,164.8
11916,174.0
11917,182.4
11918,191.0
11919,196.6
11920,207.2
11921,216.2
11922,224.4
11923,232.6
11924,241.6
11925,250.6
11926,260.2
11927,268.4
11928,277.2
11929,285.0
11930,293.2
11931,300.2
11932,306.2
11933,315.0
11934,320.2
11935,327.2
11936,334.6
11937,340.0
11938,345.2
11939,350.8
11940,356.4
11941,361.6
11942,367.4
11943,370.8
11944,375.0
11945,377.4
11946,382.0
11947,383.6
11948,383.6
11949,385.4
11950,384.4
11951,386.8
11952,385.0
11953,384.6
11954,383.0
11955,380.8
11956,378.8
11957,379.6
11958,378.8
11959,376.8
11960,372.6
11961,368.2
11962,364.0
11963,357.6
11964,351.0
11965,348.0
11966,347.6
11967,336.4
11968,334.2
11969,329.0
11970,322.4
11971,323.2
11972,315.2
11973,300.4
11974,286.4
11975,281.6
11976,268.8
11977,256.4
11978,255.8
11979,247.8
11980,239.2
11981,230.8
11982,226.6
11983,217.8
11984,203.8
11985,198.6
11986,191.0
11987,182.2
11988,169.8
11989,159.8
11990,152.4
11991,142.8
11992,131.8
11993,122.6
11994,115.2
11995,106.0
11996,99.6
11997,91.4
11998,84.0
11999,78.4
12000,73.0
12001,64.6
12002,57.6
12003,52.4
12004,46.0
12005,39.4
12006,32.6
12007,25.6
12008,22.2
12009,17.6
12010,14.0
12011,10.0
12012,5.8
12013,2.8
12014,2.0
12015,2.0
12016,1.4
12017,1.6
12018,2.0
12019,2.0
12020,1.8
12021,1.6
12022,1.0
12023,1.0
12024,2.0
12025,2.0
12026,2.0
12027,1.4
12028,2.0
12029,1.4
12030,2.0
12031,2.0
12032,2.0
12033,2.0
12034,1.6
12035,1.8
12036,2.0
12037,1.4
12038,2.0
12039,2.0
12040,1.8
12041,1.6
12042,2.0
12043,1.4
12044,2.0
12045,2.0
12046,1.4
12047,1.6
12048,1.6
12049,1.2
12050,1.2
12051,2.0
12052,2.0
12053,2.0
12054,1.4
12055,2.0
12056,2.0
12057,2.0
12058,2.0
12059,2.0
12060,2.0
12061,2.0
12062,2.0
12063,1.4
12064,2.0
12065,2.0
12066,2.0
12067,2.0
12068,2.0
12069,2.0
12070,2.0
12071,2.0
12072,2.0
12073,1.8
12074,1.6
12075,2.0
12076,2.0
12077,1.4
12078,1.6
12079,1.0
12080,1.6
12081,1.6
12082,1.6
12083,2.0
12084,2.0
12085,1.4
12086,2.0
12087,2.0
12088,2.0
12089,0.0
12090,0.0
12091,0.0
12092,0.0
12093,0.0
12094,0.0
12095,0.0
12096,0.0
12097,0.0
12098,0.0
12099,0.0
12100,0.4
12101,2.0
12102,2.0
12103,1.4
12104,2.0
12105,1.8
12106,1.6
12107,1.4
12108,2.0
12109,2.0
12110,2.0
12111,1.4
12112,1.4
12113,1.6
12114,1.2
12115,1.4
12116,1.4
12117,1.8
12118,1.4
12119,1.2
12120,1.4
12121,1.6
12122,1.2
12123,1.4
12124,1.4
12125,2.0
12126,2.0
12127,2.0
12128,1.8
12129,1.0
12130,1.4
12131,2.0
12132,1.4
12133,1.6
12134,1.2
12135,1.4
12136,1.0
12137,1.2
12138,1.4
12139,1.0
12140,1.0
12141,1.4
12142,1.2
12143,1.0
12144,2.0
12145,2.0
12146,2.0
12147,2.0
12148,2.0
12149,1.8
12150,1.0
12151,1.6
12152,1.0
12153,1.6
12154,1.8
12155,1.6
12156,1.6
12157,1.0
12158,2.0
12159,1.4
12160,1.4
12161,1.0
12162,1.0
12163,1.0
12164,1.0
12165,1.6
12166,1.0
12167,1.0
12168,1.0
12169,1.0
12170,1.0
12171,1.0
12172,1.0
12173,1.0
12174,1.0
12175,1.0
12176,1.0
12177,1.4
12178,5.0
12179,8.6
12180,12.6
12181,16.6
12182,22.4
12183,28.4
12184,34.4
12185,42.2
12186,48.4
12187,54.0
12188,61.4
12189,69.0
12190,74.8
12191,80.8
12192,89.2
12193,98.6
12194,106.6
12195,113.8
12196,119.2
12197,128.2
12198,133.8
12199,141.4
12200,144.2
12201,147.8
12202,150.2
12203,156.0
12204,157.2
12205,166.6
12206,177.8
12207,188.2
12208,196.4
12209,203.6
12210,215.4
12211,221.8
12212,225.8
12213,234.4
12214,241.4
12215,247.0
12216,259.6
12217,261.2
12218,266.2
12219,278.0
12220,284.8
12221,292.6
12222,299.6
12223,308.6
12224,310.4
12225,328.6
12226,330.2
12227,333.4
12228,337.0
12229,327.8
12230,337.8
12231,346.4
12232,359.2
12233,357.6
12234,365.4
12235,351.0
12236,357.8
12237,370.4
12238,366.4
12239,369.8
12240,371.2
12241,378.6
12242,375.2
12243,371.2
12244,365.0
12245,375.8
12246,369.0
12247,371.2
12248,373.6
12249,360.0
12250,358.0
12251,350.6
12252,348.8
12253,353.8
12254,352.4
12255,346.6
12256,328.4
12257,257.2
12258,322.6
12259,316.0
12260,315.2
12261,297.6
12262,295.8
12263,295.2
12264,282.2
12265,281.4
12266,271.0
12267,261.6
12268,256.0
12269,244.8
12270,243.8
12271,229.6
12272,224.6
12273,222.6
12274,207.0
12275,182.4
12276,172.2
12277,163.8
12278,161.0
12279,150.0
12280,139.6
12281,130.8
12282,126.0
12283,117.6
12284,108.8
12285,101.4
12286,93.6
12287,86.4
12288,77.0
12289,69.6
12290,62.2
12291,55.2
12292,49.8
12293,44.0
12294,36.4
12295,27.0
12296,23.0
12297,18.4
12298,14.8
12299,10.0
12300,6.6
12301,3.8
12302,2.0
12303,2.0
12304,2.0
12305,2.0
12306,2.0
12307,2.0
12308,2.0
12309,2.0
12310,2.0
12311,2.0
12312,1.4
12313,1.4
12314,2.0
12315,1.0
12316,1.2
12317,1.6
12318,1.0
12319,1.0
12320,1.6
12321,1.2
12322,1.4
12323,2.0
12324,2.0
12325,2.0
12326,2.0
12327,2.0
12328,1.0
12329,1.8
12330,2.0
12331,2.0
12332,2.0
12333,2.0
12334,1.4
12335,2.0
12336,1.4
12337,2.0
12338,1.6
12339,1.0
12340,1.0
12341,1.6
12342,1.6
12343,2.0
12344,1.8
12345,1.0
12346,1.8
12347,1.4
12348,2.0
12349,2.0
12350,2.0
12351,1.0
12352,1.6
12353,1.0
12354,1.6
12355,1.6
12356,2.0
12357,2.0
12358,2.0
12359,1.4
12360,2.0
12361,2.0
12362,2.0
12363,2.0
12364,2.0
12365,2.0
12366,2.2
12367,3.0
12368,2.0
12369,2.0
12370,2.0
12371,2.0
12372,1.4
12373,2.0
12374,2.0
12375,2.0
12376,2.0
12377,0.0
12378,0.0
12379,0.0
12380,0.0
12381,0.0
12382,0.0
12383,0.0
12384,0.0
12385,0.0
12386,0.0
12387,0.0
12388,0.4
12389,2.0
12390,1.6
12391,1.2
12392,2.0
12393,1.4
12394,2.0
12395,2.0
12396,2.0
12397,2.0
12398,2.0
12399,2.0
12400,1.4
12401,2.0
12402,2.0
12403,1.8
12404,1.6
12405,1.6
12406,1.0
12407,1.6
12408,1.0
12409,1.8
12410,1.4
12411,2.0
12412,2.0
12413,1.4
12414,2.0
12415,1.8
12416,1.6
12417,2.0
12418,1.8
12419,1.6
12420,2.0
12421,2.0
12422,2.0
12423,2.0
12424,2.0
12425,2.0
12426,1.2
12427,2.0
12428,2.0
12429,1.8
12430,1.0
12431,1.6
12432,1.6
12433,2.0
12434,2.0
12435,1.0
12436,1.0
12437,1.0
12438,1.2
12439,1.4
12440,2.0
12441,2.0
12442,1.4
12443,1.2
12444,1.4
12445,1.6
12446,1.8
12447,1.4
12448,2.0
12449,2.0
12450,1.2
12451,1.0
12452,2.0
12453,2.0
12454,2.0
12455,2.0
12456,2.0
12457,1.8
12458,1.6
12459,2.0
12460,2.0
12461,1.6
12462,1.0
12463,1.0
12464,1.4
12465,2.0
12466,6.4
12467,10.0
12468,15.4
12469,20.0
12470,25.6
12471,31.8
12472,37.8
12473,44.2
12474,51.0
12475,57.6
12476,66.4
12477,74.4
12478,82.2
12479,89.2
12480,97.8
12481,105.4
12482,112.8
12483,120.0
12484,124.2
12485,129.8
12486,135.4
12487,137.4
12488,144.0
12489,151.8
12490,159.6
12491,167.0
12492,175.6
12493,183.6
12494,190.6
12495,201.4
12496,210.4
12497,217.0
12498,226.4
12499,235.6
12500,243.4
12501,249.6
12502,256.4
12503,262.0
12504,270.4
12505,276.6
12506,285.8
12507,291.4
12508,298.8
12509,295.8
12510,311.6
12511,320.4
12512,325.0
12513,321.6
12514,330.4
12515,331.2
12516,336.4
12517,342.4
12518,353.0
12519,354.4
12520,347.2
12521,341.2
12522,339.0
12523,361.4
12524,356.6
12525,366.8
12526,363.4
12527,376.0
12528,359.2
12529,362.0
12530,373.2
12531,368.4
12532,368.0
12533,363.4
12534,368.2
12535,362.6
12536,351.6
12537,358.6
12538,365.6
12539,350.6
12540,346.6
12541,342.4
12542,334.6
12543,338.4
12544,330.2
12545,319.8
12546,316.8
12547,317.4
12548,310.0
12549,295.6
12550,298.2
12551,291.8
12552,273.2
12553,265.4
12554,256.4
12555,259.8
12556,254.0
12557,238.0
12558,231.2
12559,217.4
12560,208.4
12561,206.2
12562,195.6
12563,184.4
12564,172.2
12565,166.0
12566,159.4
12567,150.2
12568,145.0
12569,134.0
12570,126.6
12571,117.6
12572,110.2
12573,101.6
12574,94.2
12575,85.8
12576,77.6
12577,69.4
12578,63.8
12579,56.8
12580,49.8
12581,44.2
12582,35.0
12583,25.6
12584,21.4
12585,16.8
12586,13.4
12587,10.2
12588,6.6
12589,3.2
12590,2.0
12591,2.0
12592,2.0
12593,2.0
12594,2.0
12595,1.2
12596,1.8
12597,2.0
12598,2.0
12599,2.0
12600,2.0
12601,2.0
12602,2.0
12603,1.6
12604,1.6
12605,1.0
12606,1.4
12607,1.2
12608,1.4
12609,2.0
12610,2.0
12611,2.0
12612,2.0
12613,2.0
12614,1.4
12615,2.0
12616,2.0
12617,1.6
12618,1.2
12619,1.6
12620,1.2
12621,1.4
12622,1.0
12623,1.8
12624,2.0
12625,1.4
12626,1.8
12627,1.0
12628,1.4
12629,2.0
12630,2.0
12631,2.0
12632,2.0
12633,2.0
12634,1.2
12635,2.0
12636,2.0
12637,2.0
12638,2.0
12639,2.0
12640,2.0
12641,1.6
12642,1.6
12643,1.0
12644,1.2
12645,1.4
12646,1.0
12647,1.0
12648,1.0
12649,1.0
12650,1.0
12651,1.2
12652,1.4
12653,1.0
12654,1.6
12655,1.0
12656,1.0
12657,1.6
12658,1.2
12659,1.4
12660,1.0
12661,1.0
12662,1.6
12663,1.0
12664,0.8
12665,0.0
12666,0.0
12667,0.0
12668,0.0
12669,0.0
12670,0.0
12671,0.0
12672,0.0
12673,0.0
12674,0.0
12675,0.0
12676,0.2
12677,1.0
12678,1.0
12679,1.0
12680,1.0
12681,1.6
12682,1.6
12683,1.0
12684,1.0
12685,1.4
12686,1.2
12687,1.0
12688,1.0
12689,1.0
12690,1.0
12691,1.6
12692,1.6
12693,1.0
12694,1.0
12695,1.0
12696,1.6
12697,1.0
12698,1.0
12699,1.0
12700,1.0
12701,1.0
12702,1.4
12703,1.2
12704,1.0
12705,1.0
12706,1.0
12707,1.6
12708,1.6
12709,1.8
12710,2.0
12711,1.4
12712,2.0
12713,1.4
12714,1.4
12715,1.0
12716,1.0
12717,1.0
12718,1.0
12719,1.0
12720,1.0
12721,1.2
12722,1.6
12723,1.0
12724,1.0
12725,1.0
12726,1.0
12727,1.0
12728,1.2
12729,1.4
12730,1.0
12731,1.6
12732,1.6
12733,1.8
12734,1.0
12735,1.0
12736,1.8
12737,2.0
12738,1.8
12739,1.0
12740,1.6
12741,1.8
12742,1.0
12743,1.4
12744,1.4
12745,2.0
12746,2.0
12747,2.0
12748,2.0
12749,2.0
12750,2.0
12751,1.6
12752,1.2
12753,3.6
12754,7.2
12755,11.2
12756,16.6
12757,21.4
12758,27.0
12759,33.8
12760,39.2
12761,46.4
12762,54.0
12763,60.2
12764,68.6
12765,75.8
12766,82.6
12767,88.6
12768,91.0
12769,95.4
12770,101.8
12771,110.0
12772,117.4
12773,125.8
12774,134.4
12775,144.2
12776,152.6
12777,160.6
12778,170.2
12779,179.6
12780,187.8
12781,195.6
12782,204.8
12783,212.2
12784,222.0
12785,229.2
12786,239.8
12787,248.6
12788,260.8
12789,269.0
12790,279.4
12791,290.4
12792,298.0
12793,304.2
12794,309.4
12795,317.8
12796,327.6
12797,331.0
12798,343.6
12799,352.0
12800,366.8
12801,366.6
12802,369.8
12803,384.4
12804,378.4
12805,379.4
12806,390.2
12807,386.0
12808,393.4
12809,393.6
12810,394.4
12811,394.8
12812,399.2
12813,404.2
12814,403.8
12815,407.4
12816,405.2
12817,397.2
12818,406.8
12819,404.2
12820,398.6
12821,404.0
12822,398.8
12823,393.0
12824,391.6
12825,382.2
12826,384.4
12827,386.2
12828,382.2
12829,378.4
12830,376.4
12831,365.2
12832,357.8
12833,342.0
12834,338.2
12835,332.4
12836,320.8
12837,312.8
12838,308.6
12839,302.8
12840,292.4
12841,286.6
12842,271.8
12843,263.8
12844,253.4
12845,249.6
12846,239.2
12847,229.8
12848,219.8
12849,214.0
12850,204.0
12851,192.0
12852,181.2
12853,177.6
12854,167.8
12855,156.8
12856,145.6
12857,138.6
12858,130.0
12859,123.4
12860,112.8
12861,103.0
12862,94.0
12863,86.0
12864,80.6
12865,73.4
12866,66.2
12867,59.6
12868,53.2
12869,45.8
12870,38.2
12871,26.2
12872,22.0
12873,18.4
12874,14.6
12875,11.0
12876,7.6
12877,4.0
12878,2.0
12879,2.0
12880,2.0
12881,2.0
12882,2.0
12883,2.0
12884,2.0
12885,1.8
12886,1.4
12887,1.6
12888,1.8
12889,2.0
12890,2.0
12891,2.0
12892,1.4
12893,1.8
12894,1.6
12895,2.0
12896,1.8
12897,1.6
12898,2.0
12899,1.8
12900,1.6
12901,1.0
12902,1.6
12903,1.0
12904,1.8
12905,2.0
12906,2.0
12907,1.8
12908,1.6
12909,2.0
12910,2.0
12911,2.0
12912,2.0
12913,2.0
12914,2.0
12915,2.0
12916,2.0
12917,1.4
12918,1.8
12919,1.0
12920,1.8
12921,1.6
12922,2.0
12923,1.8
12924,1.0
12925,1.0
12926,1.0
12927,1.6
12928,1.4
12929,2.0
12930,1.6
12931,1.0
12932,1.6
12933,1.4
12934,1.8
12935,1.6
12936,2.0
12937,1.8
12938,1.6
12939,2.0
12940,1.2
12941,1.0
12942,1.0
12943,1.0
12944,1.2
12945,2.0
12946,1.0
12947,1.2
12948,1.2
12949,1.6
12950,2.0
12951,2.0
12952,1.0
12953,0.0
12954,0.0
12955,0.0
12956,0.0
12957,0.0
12958,0.0
12959,0.0
12960,0.0
12961,0.0
12962,0.0
12963,0.0
12964,0.6
12965,2.0
12966,2.0
12967,1.0
12968,1.8
12969,2.0
12970,1.6
12971,1.2
12972,1.4
12973,1.4
12974,1.8
12975,1.0
12976,1.4
12977,1.4
12978,1.8
12979,1.0
12980,2.0
12981,2.0
12982,2.0
12983,1.6
12984,1.2
12985,1.2
12986,1.0
12987,2.0
12988,2.0
12989,2.0
12990,1.6
12991,1.8
12992,1.4
12993,1.0
12994,1.0
12995,1.0
12996,1.0
12997,1.0
12998,1.0
12999,1.0
13000,1.0
13001,1.0
13002,1.0
13003,1.0
13004,1.6
13005,1.0
13006,2.0
13007,2.0
13008,2.0
13009,1.8
13010,1.0
13011,1.4
13012,1.8
13013,1.0
13014,1.0
13015,1.0
13016,1.0
13017,1.0
13018,1.6
13019,2.0
13020,2.0
13021,1.4
13022,2.0
13023,1.4
13024,1.4
13025,2.0
13026,2.0
13027,1.4
13028,1.8
13029,1.6
13030,2.0
13031,2.0
13032,2.0
13033,2.0
13034,2.0
13035,2.0
13036,1.2
13037,1.6
13038,1.0
13039,1.6
13040,1.4
13041,1.8
13042,5.8
13043,9.0
13044,14.4
13045,19.2
13046,24.2
13047,30.2
13048,35.6
13049,42.0
13050,49.8
13051,54.8
13052,62.6
13053,69.6
13054,74.4
13055,75.2
13056,77.4
13057,83.4
13058,90.2
13059,98.2
13060,105.6
13061,114.6
13062,122.6
13063,128.0
13064,137.2
13065,147.0
13066,155.0
13067,164.0
13068,172.2
13069,180.6
13070,191.0
13071,200.0
13072,205.2
13073,216.4
13074,226.2
13075,231.2
13076,241.0
13077,251.8
13078,262.4
13079,273.4
13080,279.8
13081,284.8
13082,292.0
13083,299.0
13084,306.2
13085,313.6
13086,322.0
13087,330.6
13088,339.0
13089,340.8
13090,334.6
13091,343.4
13092,336.2
13093,355.6
13094,356.2
13095,356.0
13096,347.6
13097,364.2
13098,363.6
13099,365.4
13100,369.0
13101,367.4
13102,381.8
13103,377.6
13104,370.0
13105,372.0
13106,383.4
13107,365.8
13108,343.6
13109,355.8
13110,357.4
13111,358.0
13112,365.4
13113,352.2
13114,360.4
13115,353.8
13116,346.8
13117,351.0
13118,343.0
13119,335.6
13120,328.8
13121,334.6
13122,321.0
13123,297.4
13124,291.8
13125,285.4
13126,276.8
13127,271.0
13128,269.2
13129,252.6
13130,253.4
13131,249.8
13132,227.4
13133,209.6
13134,227.6
13135,209.2
13136,203.2
13137,191.6
13138,179.0
13139,164.6
13140,162.8
13141,151.6
13142,144.2
13143,135.0
13144,125.6
13145,115.8
13146,105.6
13147,103.4
13148,96.6
13149,87.0
13150,79.0
13151,74.0
13152,67.8
13153,59.6
13154,53.6
13155,49.6
13156,42.4
13157,37.8
13158,32.4
13159,26.4
13160,22.2
13161,17.6
13162,12.8
13163,9.4
13164,6.4
13165,2.6
13166,2.0
13167,2.0
13168,1.0
13169,1.4
13170,2.0
13171,2.0
13172,1.4
13173,2.0
13174,1.6
13175,1.0
13176,2.0
13177,2.0
13178,2.0
13179,2.0
13180,2.0
13181,1.4
13182,1.4
13183,2.0
13184,2.0
13185,2.0
13186,1.2
13187,2.0
13188,1.6
13189,1.8
13190,2.0
13191,1.4
13192,2.0
13193,2.0
13194,1.2
13195,1.0
13196,2.0
13197,1.8
13198,1.0
13199,1.6
13200,1.2
13201,1.4
13202,1.0
13203,1.2
13204,1.4
13205,1.8
13206,1.0
13207,1.0
13208,1.0
13209,1.0
13210,1.0
13211,1.0
13212,1.0
13213,1.0
13214,1.0
13215,1.0
13216,1.0
13217,1.0
13218,1.0
13219,1.0
13220,1.0
13221,1.0
13222,1.0
13223,1.0
13224,1.0
13225,1.0
13226,1.0
13227,1.0
13228,1.0
13229,1.8
13230,1.4
13231,1.4
13232,1.4
13233,1.4
13234,1.0
13235,1.0
13236,1.2
13237,2.0
13238,2.0
13239,1.2
13240,0.6
13241,0.0
13242,0.0
13243,0.0
13244,0.0
13245,0.0
13246,0.0
13247,0.0
13248,0.0
13249,0.0
13250,0.0
13251,0.0
13252,0.8
13253,1.4
13254,2.0
13255,2.0
13256,1.2
13257,1.6
13258,1.0
13259,1.0
13260,1.0
13261,1.6
13262,2.0
13263,1.8
13264,1.6
13265,1.0
13266,1.6
13267,1.0
13268,1.6
13269,1.6
13270,1.0
13271,1.0
13272,1.0
13273,1.0
13274,1.6
13275,1.6
13276,1.2
13277,1.4
13278,1.0
13279,1.0
13280,1.0
13281,1.0
13282,1.0
13283,1.0
13284,1.0
13285,1.0
13286,1.0
13287,1.0
13288,1.0
13289,1.0
13290,1.0
13291,1.0
13292,1.0
13293,1.0
13294,1.0
13295,1.0
13296,1.0
13297,1.0
13298,1.0
13299,1.0
13300,1.0
13301,1.0
13302,1.0
13303,1.0
13304,1.0
13305,1.0
13306,1.0
13307,1.0
13308,1.0
13309,1.0
13310,1.4
13311,1.2
13312,1.0
13313,1.0
13314,1.0
13315,1.0
13316,1.0
13317,1.0
13318,1.0
13319,1.0
13320,1.0
13321,1.0
13322,1.0
13323,1.0
13324,1.0
13325,1.6
13326,1.2
13327,1.0
13328,1.0
13329,1.2
13330,4.0
13331,9.2
13332,12.4
13333,20.8
13334,25.8
13335,29.6
13336,33.6
13337,38.6
13338,46.0
13339,51.2
13340,57.0
13341,60.0
13342,68.8
13343,79.4
13344,87.8
13345,97.0
13346,106.2
13347,114.6
13348,124.2
13349,128.0
13350,144.6
13351,149.4
13352,154.0
13353,163.0
13354,161.6
13355,176.8
13356,188.8
13357,182.8
13358,199.2
13359,190.8
13360,212.4
13361,234.8
13362,249.0
13363,253.2
13364,253.2
13365,255.0
13366,263.6
13367,283.0
13368,292.2
13369,302.6
13370,247.6
13371,304.8
13372,326.0
13373,315.2
13374,336.0
13375,298.2
13376,337.4
13377,364.0
13378,361.8
13379,356.8
13380,372.2
13381,352.8
13382,271.4
13383,388.0
13384,401.2
13385,397.2
13386,363.8
13387,341.2
13388,357.6
13389,400.2
13390,406.8
13391,375.8
13392,352.2
13393,375.6
13394,425.4
13395,393.6
13396,394.4
13397,397.0
13398,379.4
13399,390.8
13400,389.2
13401,406.2
13402,371.6
13403,375.6
13404,383.6
13405,375.8
13406,371.6
13407,366.6
13408,362.2
13409,317.0
13410,352.6
13411,333.2
13412,307.0
13413,333.8
13414,320.4
13415,313.2
13416,304.6
13417,303.2
13418,291.0
13419,287.8
13420,278.6
13421,270.6
13422,256.4
13423,249.0
13424,238.4
13425,224.8
13426,204.2
13427,172.6
13428,160.0
13429,148.2
13430,115.8
13431,116.0
13432,114.0
13433,110.6
13434,97.2
13435,103.4
13436,105.2
13437,78.6
13438,64.4
13439,69.8
13440,58.6
13441,66.8
13442,63.8
13443,52.4
13444,51.6
13445,41.0
13446,35.8
13447,28.0
13448,22.0
13449,17.4
13450,14.4
13451,12.4
13452,9.2
13453,7.6
13454,3.6
13455,2.0
13456,2.0
13457,2.0
13458,2.0
13459,2.0
13460,1.4
13461,1.8
13462,2.0
13463,1.4
13464,1.8
13465,1.0
13466,1.4
13467,2.0
13468,1.6
13469,1.0
13470,1.0
13471,1.0
13472,1.2
13473,2.0
13474,1.4
13475,1.4
13476,2.0
13477,2.0
13478,1.4
13479,1.6
13480,1.2
13481,1.0
13482,1.6
13483,1.6
13484,1.0
13485,1.0
13486,1.0
13487,1.0
13488,1.4
13489,1.4
13490,2.0
13491,2.0
13492,1.4
13493,1.0
13494,1.6
13495,1.0
13496,1.6
13497,1.2
13498,2.0
13499,1.4
13500,2.0
13501,2.0
13502,2.0
13503,2.0
13504,2.0
13505,2.0
13506,2.0
13507,2.0
13508,2.0
13509,2.0
13510,2.0
13511,2.0
13512,2.0
13513,2.0
13514,2.0
13515,1.8
13516,1.6
13517,2.0
13518,1.2
13519,1.6
13520,1.6
13521,2.0
13522,1.2
13523,1.6
13524,2.0
13525,1.2
13526,1.0
13527,1.0
13528,1.0
13529,0.0
13530,0.0
13531,0.0
13532,0.0
13533,0.0
13534,0.0
13535,0.0
13536,0.0
13537,0.0
13538,0.0
13539,0.0
13540,0.6
13541,1.6
13542,1.6
13543,1.0
13544,1.0
13545,1.0
13546,1.0
13547,1.0
13548,1.0
13549,2.0
13550,2.0
13551,2.0
13552,1.4
13553,1.8
13554,1.6
13555,1.0
13556,1.8
13557,2.0
13558,1.4
13559,1.0
13560,1.0
13561,1.6
13562,1.6
13563,1.0
13564,1.0
13565,1.0
13566,1.0
13567,1.0
13568,1.6
13569,1.6
13570,1.6
13571,1.0
13572,1.4
13573,1.2
13574,1.0
13575,2.0
13576,1.4
13577,2.0
13578,1.6
13579,1.0
13580,1.6
13581,2.0
13582,1.8
13583,1.0
13584,2.0
13585,1.2
13586,1.6
13587,1.2
13588,2.0
13589,2.0
13590,2.0
13591,2.0
13592,2.0
13593,1.2
13594,1.0
13595,1.6
13596,1.0
13597,1.0
13598,1.8
13599,1.0
13600,1.4
13601,1.8
13602,1.6
13603,1.6
13604,1.0
13605,1.0
13606,1.0
13607,1.0
13608,1.0
13609,1.2
13610,2.0
13611,1.0
13612,1.0
13613,1.0
13614,1.8
13615,0.8
13616,1.0
13617,1.0
13618,3.8
13619,9.2
13620,16.0
13621,21.2
13622,25.4
13623,31.6
13624,39.0
13625,44.2
13626,53.6
13627,60.6
13628,56.0
13629,61.8
13630,75.0
13631,79.2
13632,84.6
13633,94.0
13634,99.6
13635,115.2
13636,118.8
13637,125.0
13638,136.0
13639,148.4
13640,157.6
13641,167.4
13642,167.6
13643,165.2
13644,190.2
13645,200.6
13646,211.2
13647,224.4
13648,229.2
13649,236.4
13650,215.2
13651,246.2
13652,267.4
13653,256.8
13654,272.6
13655,272.0
13656,270.2
13657,191.2
13658,304.6
13659,360.6
13660,360.8
13661,316.6
13662,279.2
13663,329.4
13664,378.2
13665,381.6
13666,339.2
13667,361.4
13668,214.2
13669,305.2
13670,380.8
13671,398.8
13672,383.8
13673,415.0
13674,406.2
13675,391.8
13676,386.2
13677,401.8
13678,384.6
13679,401.0
13680,415.8
13681,432.2
13682,424.6
13683,427.2
13684,420.2
13685,423.4
13686,415.2
13687,428.8
13688,359.4
13689,375.8
13690,388.2
13691,406.2
13692,393.8
13693,383.6
13694,316.0
13695,369.8
13696,379.8
13697,317.8
13698,211.8
13699,226.8
13700,337.2
13701,236.8
13702,367.8
13703,370.4
13704,343.2
13705,328.8
13706,298.0
13707,202.6
13708,180.6
13709,121.0
13710,138.2
13711,230.4
13712,207.8
13713,112.2
13714,180.4
13715,147.4
13716,171.6
13717,114.8
13718,109.8
13719,160.8
13720,134.0
13721,110.6
13722,98.2
13723,138.2
13724,125.0
13725,116.0
13726,103.8
13727,84.2
13728,75.4
13729,79.2
13730,73.2
13731,57.2
13732,38.0
13733,38.4
13734,42.8
13735,41.8
13736,36.2
13737,30.8
13738,23.6
13739,16.8
13740,8.8
13741,4.6
13742,2.0
13743,2.0
13744,1.8
13745,1.4
13746,1.2
13747,1.0
13748,1.8
13749,1.4
13750,2.0
13751,1.6
13752,1.8
13753,2.0
13754,1.4
13755,2.0
13756,2.0
13757,2.0
13758,1.4
13759,1.6
13760,1.8
13761,2.0
13762,1.4
13763,1.4
13764,1.4
13765,1.2
13766,1.4
13767,1.4
13768,1.8
13769,1.0
13770,1.0
13771,1.2
13772,2.0
13773,1.0
13774,1.6
13775,1.0
13776,1.0
13777,1.0
13778,1.0
13779,1.0
13780,1.0
13781,1.4
13782,1.2
13783,1.0
13784,1.0
13785,1.0
13786,1.0
13787,2.0
13788,1.4
13789,2.0
13790,2.0
13791,2.0
13792,1.4
13793,1.2
13794,1.6
13795,2.0
13796,1.4
13797,1.4
13798,1.0
13799,1.8
